episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
1669, 1829.494171500206, 1, 14.158995186000539, 222, 616474,                                             616474, 0.0, 5111.9140625
1670, -3301.51065325737, 3, 12.937837819001288, 197, 616671,                                             616671, 0.0, 5363.3798828125
1671, -938.6568067669868, 1, 40.39489008900273, 640, 617311,                                             617311, 0.0, 5969.580078125
1672, -1185.4338327646255, 1, 42.20889440099563, 670, 617981,                                             617981, 0.0, 5872.95849609375
1673, -4043.4490978717804, 2, 14.55637485999614, 228, 618209,                                             618209, 0.0, 6588.751953125
1674, -2979.7776829004288, 2, 11.748439447997953, 186, 618395,                                             618395, 0.0, 4737.07080078125
1675, 2074.034249007702, 1, 7.3182395869953325, 110, 618505,                                             618505, 0.0, 8255.7109375
1676, -2818.0362710356712, 3, 11.94839504200354, 186, 618691,                                             618691, 0.0, 6151.4609375
1677, 2260.5124282836914, 1, 5.715285917998699, 87, 618778,                                             618778, 0.0, 7777.00048828125
1678, 1237.3437990248203, 1, 24.18112202300108, 390, 619168,                                             619168, 0.0, 5723.08447265625
1679, -5280.039466321468, 2, 40.60994622600265, 643, 619811,                                             619811, 0.0, 5938.7412109375
1680, 2174.235556125641, 1, 6.54087307699956, 106, 619917,                                             619917, 0.0, 5579.36865234375
1681, -3547.785674870014, 2, 12.76242586599983, 203, 620120,                                             620120, 0.0, 6501.57861328125
1682, 1481.0421465039253, 1, 18.966100848003407, 304, 620424,                                             620424, 0.0, 5327.125
1683, -2820.543752193451, 2, 9.722768551000627, 150, 620574,                                             620574, 0.0, 5078.8779296875
1684, 2195.9018619656563, 1, 6.3306396569969365, 99, 620673,                                             620673, 0.0, 6163.2158203125
1685, 937.2254918813705, 1, 24.15803194700129, 385, 621058,                                             621058, 0.0, 5537.75390625
1686, 237.90528163313866, 1, 27.99597204499878, 456, 621514,                                             621514, 0.0, 6023.1572265625
1687, -222.4296172261238, 1, 29.77441938899574, 481, 621995,                                             621995, 0.0, 6272.56640625
1688, -4667.868647873402, 2, 20.57095435699739, 341, 622336,                                             622336, 0.0, 6406.80810546875
1689, -2900.5096813440323, 3, 14.142363735998515, 230, 622566,                                             622566, 0.0, 6018.49658203125
1690, 2234.139462172985, 1, 5.328288251999766, 85, 622651,                                             622651, 0.0, 28441.580078125
1691, -4332.4015173316, 2, 18.196187546003785, 284, 622935,                                             622935, 0.0, 20819.88671875
1692, 1371.8754858970642, 1, 21.539029951003613, 325, 623260,                                             623260, 0.0, 6702.36376953125
1693, -2856.778399705887, 2, 13.353289956998196, 196, 623456,                                             623456, 0.0, 7592.125
1694, 2028.751621901989, 1, 12.935037261995603, 188, 623644,                                             623644, 0.0, 5261.8798828125
1695, -2538.8618329167366, 2, 6.938101463005296, 93, 623737,                                             623737, 0.0, 5839.83251953125
1696, 1066.7874503731728, 1, 12.546993864998512, 184, 623921,                                             623921, 0.0, 6124.19482421875
1697, -3036.1529062986374, 2, 10.32522298200638, 140, 624061,                                             624061, 0.0, 7025.30908203125
1698, 2063.940351963043, 1, 8.736277386000438, 125, 624186,                                             624186, 0.0, 5259.28271484375
1699, -3336.625052690506, 3, 14.135349372998462, 196, 624382,                                             624382, 0.0, 6841.83154296875
1700, 1927.614648014307, 1, 13.375020521001716, 188, 624570,                                             624570, 0.0, 6124.720703125
1701, -2544.1704518795013, 2, 7.195243649999611, 99, 624669,                                             624669, 0.0, 6817.0234375
1702, 1194.4153137505054, 1, 19.954140960006043, 280, 624949,                                             624949, 0.0, 5753.92138671875
1703, 1988.5280444324017, 1, 12.531770899004187, 175, 625124,                                             625124, 0.0, 5466.12255859375
1704, -3163.4187175035477, 3, 20.77123006399779, 283, 625407,                                             625407, 0.0, 6306.60400390625
1705, 2208.798290491104, 1, 5.913266169001872, 79, 625486,                                             625486, 0.0, 7563.9345703125
1706, 1687.6600136756897, 1, 13.168966895005724, 185, 625671,                                             625671, 0.0, 7823.77783203125
1707, -3900.0340908765793, 3, 32.9686872309976, 451, 626122,                                             626122, 0.0, 6564.55712890625
1708, 1729.3768594264984, 1, 15.760331869998481, 217, 626339,                                             626339, 0.0, 5846.5009765625
1709, -1193.4432972073555, 1, 40.20590787400579, 555, 626894,                                             626894, 0.0, 6726.68701171875
1710, 1034.1763864159584, 1, 32.38833647399588, 440, 627334,                                             627334, 0.0, 12345.6875
1711, -3677.36737203598, 4, 49.68015386699699, 690, 628024,                                             628024, 0.0, 6644.73828125
1712, 1625.3097455501556, 1, 17.125045920001867, 230, 628254,                                             628254, 0.0, 5323.48046875
1713, -3928.3864869475365, 2, 30.395668851000664, 410, 628664,                                             628664, 0.0, 5838.98291015625
1714, -2611.8202080726624, 2, 7.322019843995804, 97, 628761,                                             628761, 0.0, 5685.58642578125
1715, 1390.9762375354767, 1, 12.980594077002024, 174, 628935,                                             628935, 0.0, 5663.2548828125
1716, 1687.5557466745377, 1, 16.517459820999647, 228, 629163,                                             629163, 0.0, 5471.13671875
1717, 1051.593286395073, 1, 21.171298097993713, 289, 629452,                                             629452, 0.0, 5764.72900390625
1718, 1294.7699798941612, 1, 22.176718216003792, 305, 629757,                                             629757, 0.0, 6103.5693359375
1719, 255.11971873044968, 1, 33.78092904699588, 460, 630217,                                             630217, 0.0, 6315.51806640625
1720, 1570.434406787157, 1, 24.813962398999138, 341, 630558,                                             630558, 0.0, 5089.5576171875
1721, 375.2053480297327, 1, 37.49100645499857, 512, 631070,                                             631070, 0.0, 6091.7705078125
1722, -3236.849032521248, 3, 13.73962204700365, 194, 631264,                                             631264, 0.0, 5980.69580078125
1723, 1267.8642827272415, 1, 15.553438182003447, 223, 631487,                                             631487, 0.0, 6563.38037109375
1724, -2649.8810886740685, 2, 7.91847825700097, 107, 631594,                                             631594, 0.0, 5044.47119140625
1725, 1520.8313868641853, 1, 14.758803143995465, 215, 631809,                                             631809, 0.0, 5559.8408203125
1726, -3643.026644349098, 3, 28.16897275699739, 406, 632215,                                             632215, 0.0, 5139.3173828125
1727, 1998.4537572264671, 1, 13.736699927998416, 180, 632395,                                             632395, 0.0, 6067.23828125
1728, 1392.7568320035934, 1, 23.782614942996588, 319, 632714,                                             632714, 0.0, 6295.115234375
1729, 787.2547310292721, 1, 20.9522940090028, 284, 632998,                                             632998, 0.0, 6829.62548828125
1730, -2545.355951309204, 2, 4.735426537998137, 65, 633063,                                             633063, 0.0, 4616.5537109375
1731, 1784.9197361767292, 1, 14.86695840000175, 201, 633264,                                             633264, 0.0, 5619.16845703125
1732, 1591.5538766384125, 1, 10.52650202500081, 142, 633406,                                             633406, 0.0, 5175.9951171875
